Aichig_Sportplatz_Wenner_03_S-N
  2.000
1
459
1
1
Phase Angle
mrad
0.0  4.16
 31.000  16.000   384.966     5.420
 28.000  18.000   421.113     0.250
 50.000   2.000    82.814     1.420
 47.000   4.000   149.384     2.590
 44.000   6.000   183.517     3.220
 41.000   8.000   177.992     6.470
 38.000  10.000   187.784    -2.600
 35.000  12.000   215.512    10.100
 32.000  14.000   328.315    -1.760
 29.000  16.000   406.448    -0.800
 48.000   2.000    87.615     1.390
 45.000   4.000   137.125     1.150
 42.000   6.000   141.341     3.350
 39.000   8.000   157.290     7.300
 36.000  10.000   188.475     2.200
 33.000  12.000   252.921    -1.570
 30.000  14.000   382.355     3.530
 27.000  16.000   427.563     0.480
 46.000   2.000    85.437     2.100
 43.000   4.000   108.481     0.100
 40.000   6.000   120.759     2.820
 37.000   8.000   162.734     1.280
 34.000  10.000   206.680    -2.190
 31.000  12.000   312.272     0.710
 28.000  14.000   419.692     2.360
 25.000  16.000   462.669     1.800
 44.000   2.000    70.379     3.360
 41.000   4.000    86.873     1.290
 38.000   6.000   122.942     0.010
 35.000   8.000   174.484     1.480
 32.000  10.000   254.316    -0.210
 29.000  12.000   373.424     5.800
 26.000  14.000   429.243     4.200
 42.000   2.000    54.192     1.530
 39.000   4.000    76.429     1.600
 36.000   6.000   142.553    -0.290
 33.000   8.000   190.951    -1.300
 30.000  10.000   299.509     4.090
 27.000  12.000   404.263     2.670
 24.000  14.000   461.451     2.380
 40.000   2.000    42.953     0.610
 37.000   4.000    81.093     2.280
 34.000   6.000   149.026    -0.890
 31.000   8.000   236.605     0.550
 28.000  10.000   325.367    -1.560
 25.000  12.000   411.434    -3.860
 22.000  14.000   471.771    -3.290
 38.000   2.000    43.318    -0.400
 35.000   4.000   102.710     5.400
 32.000   6.000   156.598     2.310
 29.000   8.000   261.176     1.430
 26.000  10.000   353.502    -1.400
 23.000  12.000   428.261     1.110
 36.000   2.000    42.785     0.430
 33.000   4.000   110.669     4.160
 30.000   6.000   182.736     0.310
 27.000   8.000   271.805     1.460
 24.000  10.000   356.496     1.610
 21.000  12.000   394.739     4.450
 34.000   2.000    55.767     2.080
 31.000   4.000   106.336     3.240
 28.000   6.000   221.094     3.480
 25.000   8.000   287.590     1.900
 22.000  10.000   359.058     1.250
 19.000  12.000   341.601    -2.300
 32.000   2.000    57.333     1.860
 29.000   4.000   140.345     3.530
 26.000   6.000   239.243     2.900
 23.000   8.000   276.868     0.380
 20.000  10.000   326.470     1.610
 30.000   2.000    64.749     1.770
 27.000   4.000   178.807     1.650
 24.000   6.000   224.453     0.260
 21.000   8.000   283.746     2.060
 18.000  10.000   284.097     3.830
 28.000   2.000    95.190     1.350
 25.000   4.000   180.374     1.080
 22.000   6.000   194.372     2.340
 19.000   8.000   274.868     3.140
 16.000  10.000   252.054     5.640
 26.000   2.000   102.206     0.980
 23.000   4.000   161.783     1.750
 20.000   6.000   211.834    -0.610
 17.000   8.000   236.605     0.010
 24.000   2.000   103.167     0.820
 21.000   4.000   141.013     5.370
 18.000   6.000   225.955     5.810
 15.000   8.000   222.855     2.590
 22.000   2.000   102.137     1.140
 19.000   4.000   158.459     0.970
 16.000   6.000   217.089     1.000
 13.000   8.000   214.276     4.650
 20.000   2.000    85.281    -1.100
 17.000   4.000   176.152     5.370
 14.000   6.000   172.000     2.340
 18.000   2.000   107.023     1.650
 15.000   4.000   140.699     1.470
 12.000   6.000   151.342    -1.450
 16.000   2.000    80.453     0.060
 13.000   4.000    97.353     1.730
 10.000   6.000   166.160     0.050
 14.000   2.000    63.709     1.490
 11.000   4.000   111.812     1.530
 12.000   2.000    51.909    -1.010
  9.000   4.000   132.142     3.370
 10.000   2.000    64.147     2.040
  7.000   4.000   145.868     1.400
  8.000   2.000    71.875    -5.210
  6.000   2.000    79.530     4.840
  4.000   2.000    72.446     3.450
2
54
0	508
2	508
4	508
6	508
8	508
10	508.3
12	508.5
14	509
16	509
18	509
20	509
22	510
24	510
26	510
28	510
30	510
32	511
34	511
36	511
38	512
40	512
42	512
44	512
46	511
48	511
50	511
52	511
54	512
56	512
58	512
60	511
62	511
64	511
66	511
68	511
70	511
72	511
74	510
76	510
78	510
80	510
82	510
84	510
86	510
88	510
90	510
92	510
94	510
96	510
98	510
100	510
102	510
104	510
106	510
1
0
0
0
0
0
0
0

