Aichig_Sportplatz_DipoleDipole_02_SW-NE
  2.000
3
2233
1
1
Phase Angle
mrad
0.0  4.16
185.000   4.000 4   190.768    -5.510
187.000   4.000 5   284.609    12.920
186.000   6.000 3   261.364    15.330
189.000   6.000 4   399.814    14.670
192.000   6.000 5   352.391     2.130
193.000   8.000 4   339.744    11.900
197.000   8.000 5   439.559   -19.610
197.000  10.000 4   438.189     5.130
202.000  10.000 5   515.890     6.220
201.000  12.000 4   498.262   -22.300
176.000   2.000 1    41.101   -10.840
177.000   2.000 2    76.893     0.620
178.000   2.000 3   101.761     2.950
179.000   2.000 4   153.016     2.780
180.000   2.000 5   149.738     0.940
179.000   4.000 2   166.835     2.080
181.000   4.000 3   221.882     2.800
183.000   4.000 4   238.520     3.010
185.000   4.000 5   259.865   -17.330
184.000   6.000 3   245.240     7.090
187.000   6.000 4   371.155    -0.390
190.000   6.000 5   405.011     6.420
191.000   8.000 4   357.408     9.650
195.000   8.000 5   408.525    38.200
195.000  10.000 4   407.125   -35.530
200.000  10.000 5   449.015   -24.490
199.000  12.000 4   473.968    -4.550
174.000   2.000 1    47.650    -9.620
175.000   2.000 2    65.222     3.520
176.000   2.000 3   112.242     1.370
177.000   2.000 4   136.896    -2.810
178.000   2.000 5   193.918    -3.490
177.000   4.000 2   163.340     1.620
179.000   4.000 3   201.057     1.090
181.000   4.000 4   289.620    -8.370
183.000   4.000 5   233.687     8.960
182.000   6.000 3   260.867    -2.630
185.000   6.000 4   365.953     1.440
188.000   6.000 5   455.362    -7.420
189.000   8.000 4   410.749    10.940
193.000   8.000 5   379.039     0.880
193.000  10.000 4   385.775    11.660
198.000  10.000 5   447.960   -20.180
197.000  12.000 4   430.328   -11.840
172.000   2.000 1    46.582   -14.860
173.000   2.000 2    60.164     4.500
174.000   2.000 3    77.122     2.540
175.000   2.000 4   127.921    -4.130
176.000   2.000 5   151.545     6.210
175.000   4.000 2   146.476    -3.450
177.000   4.000 3   209.934     3.510
179.000   4.000 4   265.357     0.550
181.000   4.000 5   269.779    10.370
180.000   6.000 3   288.410     5.870
183.000   6.000 4   298.698   -14.030
186.000   6.000 5   406.357    -1.920
187.000   8.000 4   414.549    -3.130
191.000   8.000 5   353.887    12.830
191.000  10.000 4   364.377     2.620
196.000  10.000 5   437.523    16.740
195.000  12.000 4   426.060    -6.380
170.000   2.000 1    44.686     0.170
171.000   2.000 2    66.776     2.100
172.000   2.000 3    79.451     0.970
173.000   2.000 4    97.293     0.940
174.000   2.000 5   156.645     2.370
173.000   4.000 2   122.505     4.200
175.000   4.000 3   205.128     4.700
177.000   4.000 4   228.333     1.110
179.000   4.000 5   317.459     3.070
178.000   6.000 3   286.861     0.830
181.000   6.000 4   268.529     2.880
184.000   6.000 5   382.378     8.930
185.000   8.000 4   424.272     8.500
189.000   8.000 5   349.564     2.600
189.000  10.000 4   356.309     1.820
194.000  10.000 5   429.256   -15.750
193.000  12.000 4   414.515     2.590
168.000   2.000 1    38.597     2.480
169.000   2.000 2    59.899     0.900
170.000   2.000 3    79.380     1.720
171.000   2.000 4    87.843     3.220
172.000   2.000 5   104.928     2.230
171.000   4.000 2    98.024     1.030
173.000   4.000 3   177.884     3.270
175.000   4.000 4   233.163     1.460
177.000   4.000 5   276.321     8.990
176.000   6.000 3   267.025    -0.760
179.000   6.000 4   281.472    16.570
182.000   6.000 5   368.112     3.760
183.000   8.000 4   427.454     2.340
187.000   8.000 5   354.156    18.170
187.000  10.000 4   351.672     2.510
192.000  10.000 5   424.724     2.380
191.000  12.000 4   397.207   -10.140
197.000  12.000 5   430.651     2.940
166.000   2.000 1    34.830     2.340
167.000   2.000 2    52.134     0.510
168.000   2.000 3    74.034     0.350
169.000   2.000 4    90.948     1.330
170.000   2.000 5    97.713     1.300
169.000   4.000 2   105.045     3.290
171.000   4.000 3   156.888     2.720
173.000   4.000 4   241.282     5.540
175.000   4.000 5   254.541    -5.130
174.000   6.000 3   276.599     5.090
177.000   6.000 4   329.401    -1.630
180.000   6.000 5   337.375     2.110
181.000   8.000 4   400.162    11.520
185.000   8.000 5   416.593     9.270
185.000  10.000 4   396.391    -3.570
190.000  10.000 5   378.826     3.400
189.000  12.000 4   363.685    13.500
195.000  12.000 5   412.316    33.770
164.000   2.000 1    36.631    -0.530
165.000   2.000 2    58.206     1.620
166.000   2.000 3    78.641     1.510
167.000   2.000 4   104.152     1.860
168.000   2.000 5   121.832     0.750
167.000   4.000 2   117.434     4.740
169.000   4.000 3   143.689     2.710
171.000   4.000 4   244.623     6.750
173.000   4.000 5   298.696    -0.380
172.000   6.000 3   284.543     2.650
175.000   6.000 4   355.114     5.500
178.000   6.000 5   319.859     8.650
179.000   8.000 4   374.349    -3.830
183.000   8.000 5   439.679    22.900
183.000  10.000 4   415.840    11.010
188.000  10.000 5   373.865     0.760
187.000  12.000 4   359.993    -4.670
193.000  12.000 5   406.893   -24.440
162.000   2.000 1    35.585     4.730
163.000   2.000 2    54.194     0.820
164.000   2.000 3    77.895     1.920
165.000   2.000 4    97.646     2.280
166.000   2.000 5   122.763     4.990
165.000   4.000 2   113.692     5.390
167.000   4.000 3   146.717     3.170
169.000   4.000 4   207.324     3.160
171.000   4.000 5   301.264     2.860
170.000   6.000 3   280.807     2.310
173.000   6.000 4   326.688    -4.390
176.000   6.000 5   325.270    -0.050
177.000   8.000 4   326.052    -9.780
181.000   8.000 5   425.159    21.180
181.000  10.000 4   397.055     2.990
186.000  10.000 5   319.905   -13.860
185.000  12.000 4   316.872     0.930
191.000  12.000 5   370.317    25.970
160.000   2.000 1    42.004     2.560
161.000   2.000 2    55.656     2.200
162.000   2.000 3    74.126     3.750
163.000   2.000 4    97.551     2.450
164.000   2.000 5   115.793     1.240
163.000   4.000 2   107.315     2.200
165.000   4.000 3   146.845     1.110
167.000   4.000 4   165.844     4.560
169.000   4.000 5   266.250     2.500
168.000   6.000 3   219.766    -0.130
171.000   6.000 4   297.953    -1.140
174.000   6.000 5   339.045    17.870
175.000   8.000 4   302.124    11.380
179.000   8.000 5   396.696     5.770
179.000  10.000 4   371.054    12.930
184.000  10.000 5   299.038    23.210
183.000  12.000 4   315.243   -17.770
189.000  12.000 5   365.670    27.710
158.000   2.000 1    37.599     5.320
159.000   2.000 2    62.181     2.780
160.000   2.000 3    70.627     1.870
161.000   2.000 4    86.042     0.050
162.000   2.000 5   106.720     3.660
161.000   4.000 2    90.465     1.540
163.000   4.000 3   124.112     0.150
165.000   4.000 4   144.786     1.760
167.000   4.000 5   198.591    -0.770
166.000   6.000 3   169.698     0.150
169.000   6.000 4   256.419    11.800
172.000   6.000 5   306.527    14.110
173.000   8.000 4   291.423    12.740
177.000   8.000 5   339.536    -1.770
177.000  10.000 4   364.690     4.850
182.000  10.000 5   297.883     1.680
181.000  12.000 4   348.371     9.050
187.000  12.000 5   355.425     7.530
156.000   2.000 1    36.064     3.580
157.000   2.000 2    43.705     2.490
158.000   2.000 3    64.341     2.700
159.000   2.000 4    67.585     0.680
160.000   2.000 5    78.815     1.820
159.000   4.000 2    70.861     4.200
161.000   4.000 3    98.226     1.370
163.000   4.000 4   124.455     1.970
165.000   4.000 5   136.710    -6.390
164.000   6.000 3   134.985    -3.730
167.000   6.000 4   231.951     1.280
170.000   6.000 5   257.213   -16.390
171.000   8.000 4   292.237    -1.470
175.000   8.000 5   321.101     2.450
175.000  10.000 4   337.354     2.370
180.000  10.000 5   347.542     2.640
179.000  12.000 4   368.272    25.500
185.000  12.000 5   360.025    18.140
190.000  14.000 5   390.593    -5.180
154.000   2.000 1    35.203    -5.860
155.000   2.000 2    40.295     0.650
156.000   2.000 3    44.505   -13.320
157.000   2.000 4    64.116    -3.050
158.000   2.000 5    65.562     0.620
157.000   4.000 2    68.428     1.870
159.000   4.000 3    86.642     1.440
161.000   4.000 4   113.921     4.340
163.000   4.000 5   129.231    -1.960
162.000   6.000 3   142.490     3.610
165.000   6.000 4   210.594     0.890
168.000   6.000 5   275.905    12.280
169.000   8.000 4   314.257    -8.910
173.000   8.000 5   312.102    -0.440
173.000  10.000 4   337.777    -2.440
178.000  10.000 5   392.456   -13.250
177.000  12.000 4   409.064    -1.950
183.000  12.000 5   374.560    27.580
188.000  14.000 5   408.724   -16.130
152.000   2.000 1    30.421    -0.800
153.000   2.000 2    37.624     1.690
154.000   2.000 3    47.986     9.520
155.000   2.000 4    50.800    18.940
156.000   2.000 5    74.700     5.350
155.000   4.000 2    69.830     4.170
157.000   4.000 3    92.260     0.890
159.000   4.000 4   125.552     1.410
161.000   4.000 5   156.515    -4.060
160.000   6.000 3   157.006     9.230
163.000   6.000 4   207.477     2.830
166.000   6.000 5   306.440     2.050
167.000   8.000 4   346.687    10.570
171.000   8.000 5   344.730     1.120
171.000  10.000 4   370.846    20.400
176.000  10.000 5   456.503    16.890
175.000  12.000 4   463.957     1.610
181.000  12.000 5   407.795    -8.720
186.000  14.000 5   470.515   -25.700
150.000   2.000 1    34.358    -0.700
151.000   2.000 2    48.988     1.350
152.000   2.000 3    58.414     3.390
